vds	Id(M1)
Step Information: Vgs=0  (Run: 1/11)
2.969999999999981e+000	3.077509e-006
2.979999999999980e+000	3.077926e-006
2.989999999999980e+000	3.078341e-006
2.999999999999980e+000	3.078757e-006
3.009999999999980e+000	3.079172e-006
3.019999999999980e+000	3.079587e-006
3.029999999999979e+000	3.080001e-006
3.039999999999979e+000	3.080414e-006
3.049999999999979e+000	3.080827e-006
3.059999999999979e+000	3.081240e-006
3.069999999999979e+000	3.081652e-006
3.079999999999978e+000	3.082064e-006
3.089999999999978e+000	3.082475e-006
3.099999999999978e+000	3.082886e-006
3.109999999999978e+000	3.083296e-006
3.119999999999978e+000	3.083706e-006
3.129999999999977e+000	3.084116e-006
3.139999999999977e+000	3.084524e-006
3.149999999999977e+000	3.084933e-006
3.159999999999977e+000	3.085341e-006
3.169999999999976e+000	3.085749e-006
3.179999999999976e+000	3.086156e-006
3.189999999999976e+000	3.086563e-006
3.199999999999976e+000	3.086969e-006
3.209999999999976e+000	3.087375e-006
3.219999999999975e+000	3.087780e-006
3.229999999999975e+000	3.088185e-006
3.239999999999975e+000	3.088590e-006
3.249999999999975e+000	3.088994e-006
3.259999999999975e+000	3.089398e-006
3.269999999999974e+000	3.089801e-006
3.279999999999974e+000	3.090204e-006
3.289999999999974e+000	3.090606e-006
3.299999999999974e+000	3.091008e-006
3.309999999999973e+000	3.091409e-006
3.319999999999973e+000	3.091810e-006
3.329999999999973e+000	3.092211e-006
3.339999999999973e+000	3.092611e-006
3.349999999999973e+000	3.093011e-006
3.359999999999972e+000	3.093411e-006
3.369999999999972e+000	3.093810e-006
3.379999999999972e+000	3.094209e-006
3.389999999999972e+000	3.094607e-006
3.399999999999972e+000	3.095005e-006
3.409999999999971e+000	3.095402e-006
3.419999999999971e+000	3.095799e-006
3.429999999999971e+000	3.096196e-006
3.439999999999971e+000	3.096592e-006
3.449999999999970e+000	3.096987e-006
3.459999999999970e+000	3.097383e-006
3.469999999999970e+000	3.097778e-006
3.479999999999970e+000	3.098173e-006
3.489999999999970e+000	3.098567e-006
3.499999999999969e+000	3.098961e-006
3.509999999999969e+000	3.099354e-006
3.519999999999969e+000	3.099747e-006
3.529999999999969e+000	3.100140e-006
3.539999999999969e+000	3.100532e-006
3.549999999999968e+000	3.100924e-006
3.559999999999968e+000	3.101315e-006
3.569999999999968e+000	3.101706e-006
3.579999999999968e+000	3.102097e-006
3.589999999999967e+000	3.102488e-006
3.599999999999967e+000	3.102878e-006
3.609999999999967e+000	3.103267e-006
3.619999999999967e+000	3.103656e-006
3.629999999999967e+000	3.104045e-006
3.639999999999966e+000	3.104434e-006
3.649999999999966e+000	3.104822e-006
3.659999999999966e+000	3.105210e-006
3.669999999999966e+000	3.105597e-006
3.679999999999966e+000	3.105984e-006
3.689999999999965e+000	3.106371e-006
3.699999999999965e+000	3.106757e-006
3.709999999999965e+000	3.107143e-006
3.719999999999965e+000	3.107529e-006
3.729999999999965e+000	3.107914e-006
3.739999999999964e+000	3.108298e-006
3.749999999999964e+000	3.108683e-006
3.759999999999964e+000	3.109067e-006
3.769999999999964e+000	3.109451e-006
3.779999999999963e+000	3.109834e-006
3.789999999999963e+000	3.110217e-006
3.799999999999963e+000	3.110600e-006
3.809999999999963e+000	3.110983e-006
3.819999999999963e+000	3.111365e-006
3.829999999999962e+000	3.111746e-006
3.839999999999962e+000	3.112128e-006
3.849999999999962e+000	3.112508e-006
3.859999999999962e+000	3.112889e-006
3.869999999999962e+000	3.113269e-006
3.879999999999961e+000	3.113649e-006
3.889999999999961e+000	3.114029e-006
3.899999999999961e+000	3.114408e-006
3.909999999999961e+000	3.114787e-006
3.919999999999960e+000	3.115166e-006
3.929999999999960e+000	3.115544e-006
3.939999999999960e+000	3.115922e-006
3.949999999999960e+000	3.116300e-006
3.959999999999960e+000	3.116677e-006
3.969999999999959e+000	3.117054e-006
3.979999999999959e+000	3.117431e-006
3.989999999999959e+000	3.117807e-006
3.999999999999959e+000	3.118183e-006
4.009999999999959e+000	3.118558e-006
4.019999999999959e+000	3.118934e-006
4.029999999999959e+000	3.119309e-006
4.039999999999958e+000	3.119683e-006
4.049999999999958e+000	3.120058e-006
4.059999999999958e+000	3.120432e-006
4.069999999999958e+000	3.120806e-006
4.079999999999957e+000	3.121179e-006
4.089999999999957e+000	3.121552e-006
4.099999999999957e+000	3.121925e-006
4.109999999999957e+000	3.122297e-006
4.119999999999957e+000	3.122669e-006
4.129999999999956e+000	3.123041e-006
4.139999999999956e+000	3.123413e-006
4.149999999999956e+000	3.123784e-006
4.159999999999956e+000	3.124155e-006
4.169999999999956e+000	3.124525e-006
4.179999999999955e+000	3.124895e-006
4.189999999999955e+000	3.125265e-006
4.199999999999955e+000	3.125635e-006
4.209999999999955e+000	3.126004e-006
4.219999999999955e+000	3.126373e-006
4.229999999999954e+000	3.126742e-006
4.239999999999954e+000	3.127111e-006
4.249999999999954e+000	3.127479e-006
4.259999999999954e+000	3.127847e-006
4.269999999999953e+000	3.128214e-006
4.279999999999953e+000	3.128581e-006
4.289999999999953e+000	3.128948e-006
4.299999999999953e+000	3.129315e-006
4.309999999999953e+000	3.129681e-006
4.319999999999952e+000	3.130047e-006
4.329999999999952e+000	3.130413e-006
4.339999999999952e+000	3.130779e-006
4.349999999999952e+000	3.131144e-006
4.359999999999952e+000	3.131509e-006
4.369999999999951e+000	3.131873e-006
4.379999999999951e+000	3.132238e-006
4.389999999999951e+000	3.132602e-006
4.399999999999951e+000	3.132965e-006
4.409999999999950e+000	3.133329e-006
4.419999999999950e+000	3.133692e-006
4.429999999999950e+000	3.134055e-006
4.439999999999950e+000	3.134418e-006
4.449999999999950e+000	3.134780e-006
4.459999999999949e+000	3.135142e-006
4.469999999999949e+000	3.135504e-006
4.479999999999949e+000	3.135865e-006
4.489999999999949e+000	3.136226e-006
4.499999999999949e+000	3.136587e-006
4.509999999999948e+000	3.136948e-006
4.519999999999948e+000	3.137308e-006
4.529999999999948e+000	3.137668e-006
4.539999999999948e+000	3.138028e-006
4.549999999999947e+000	3.138388e-006
4.559999999999947e+000	3.138747e-006
4.569999999999947e+000	3.139106e-006
4.579999999999947e+000	3.139465e-006
4.589999999999947e+000	3.139823e-006
4.599999999999946e+000	3.140181e-006
4.609999999999946e+000	3.140539e-006
4.619999999999946e+000	3.140897e-006
4.629999999999946e+000	3.141254e-006
4.639999999999946e+000	3.141611e-006
4.649999999999945e+000	3.141968e-006
4.659999999999945e+000	3.142325e-006
4.669999999999945e+000	3.142681e-006
4.679999999999945e+000	3.143037e-006
4.689999999999944e+000	3.143393e-006
4.699999999999944e+000	3.143749e-006
4.709999999999944e+000	3.144104e-006
4.719999999999944e+000	3.144459e-006
4.729999999999944e+000	3.144814e-006
4.739999999999943e+000	3.145168e-006
4.749999999999943e+000	3.145522e-006
4.759999999999943e+000	3.145876e-006
4.769999999999943e+000	3.146230e-006
4.779999999999943e+000	3.146584e-006
4.789999999999942e+000	3.146937e-006
4.799999999999942e+000	3.147290e-006
4.809999999999942e+000	3.147642e-006
4.819999999999942e+000	3.147995e-006
4.829999999999942e+000	3.148347e-006
4.839999999999941e+000	3.148699e-006
4.849999999999941e+000	3.149051e-006
4.859999999999941e+000	3.149402e-006
4.869999999999941e+000	3.149754e-006
4.879999999999940e+000	3.150104e-006
4.889999999999940e+000	3.150455e-006
4.899999999999940e+000	3.150806e-006
4.909999999999940e+000	3.151156e-006
4.919999999999940e+000	3.151506e-006
4.929999999999939e+000	3.151856e-006
4.939999999999939e+000	3.152205e-006
4.949999999999939e+000	3.152554e-006
4.959999999999939e+000	3.152903e-006
4.969999999999939e+000	3.153252e-006
4.979999999999938e+000	3.153601e-006
4.989999999999938e+000	3.153949e-006
5.000000000000000e+000	3.154297e-006
Step Information: Vgs=1.5  (Run: 4/11)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	1.709516e-006
2.000000000000000e-002	3.371483e-006
3.000000000000000e-002	4.986559e-006
4.000000000000000e-002	6.555391e-006
5.000000000000000e-002	8.078616e-006
6.000000000000001e-002	9.556857e-006
7.000000000000001e-002	1.099073e-005
8.000000000000000e-002	1.238082e-005
9.000000000000000e-002	1.372774e-005
9.999999999999999e-002	1.503206e-005
1.100000000000000e-001	1.629435e-005
1.200000000000000e-001	1.751516e-005
1.300000000000000e-001	1.869506e-005
1.400000000000000e-001	1.983457e-005
1.500000000000000e-001	2.093424e-005
1.600000000000000e-001	2.199457e-005
1.700000000000000e-001	2.301609e-005
1.800000000000000e-001	2.399929e-005
1.900000000000000e-001	2.494468e-005
2.000000000000000e-001	2.585273e-005
2.100000000000001e-001	2.672392e-005
2.200000000000001e-001	2.755873e-005
2.300000000000001e-001	2.835762e-005
2.400000000000001e-001	2.912104e-005
2.500000000000001e-001	2.984943e-005
2.600000000000001e-001	3.054324e-005
2.700000000000001e-001	3.120290e-005
2.800000000000001e-001	3.182883e-005
2.900000000000001e-001	3.242145e-005
3.000000000000001e-001	3.298117e-005
3.100000000000001e-001	3.350840e-005
3.200000000000001e-001	3.400352e-005
3.300000000000001e-001	3.446694e-005
3.400000000000001e-001	3.489903e-005
3.500000000000001e-001	3.530019e-005
3.600000000000002e-001	3.567076e-005
3.700000000000002e-001	3.601113e-005
3.800000000000002e-001	3.632166e-005
3.900000000000002e-001	3.660269e-005
4.000000000000002e-001	3.685459e-005
4.100000000000002e-001	3.707768e-005
4.200000000000002e-001	3.727232e-005
4.300000000000002e-001	3.743883e-005
4.400000000000002e-001	3.757754e-005
4.500000000000002e-001	3.768878e-005
4.600000000000002e-001	3.777285e-005
4.700000000000003e-001	3.783009e-005
4.800000000000003e-001	3.786461e-005
4.900000000000003e-001	3.789498e-005
5.000000000000002e-001	3.792382e-005
5.100000000000002e-001	3.795135e-005
5.200000000000002e-001	3.797774e-005
5.300000000000003e-001	3.800313e-005
5.400000000000003e-001	3.802762e-005
5.500000000000003e-001	3.805131e-005
5.600000000000003e-001	3.807427e-005
5.700000000000003e-001	3.809657e-005
5.800000000000003e-001	3.811827e-005
5.900000000000003e-001	3.813940e-005
6.000000000000003e-001	3.816003e-005
6.100000000000003e-001	3.818018e-005
6.200000000000003e-001	3.819988e-005
6.300000000000003e-001	3.821917e-005
6.400000000000004e-001	3.823807e-005
6.500000000000004e-001	3.825661e-005
6.600000000000004e-001	3.827480e-005
6.700000000000004e-001	3.829267e-005
6.800000000000004e-001	3.831024e-005
6.900000000000004e-001	3.832751e-005
7.000000000000004e-001	3.834451e-005
7.100000000000004e-001	3.836125e-005
7.200000000000004e-001	3.837773e-005
7.300000000000004e-001	3.839398e-005
7.400000000000004e-001	3.841000e-005
7.500000000000004e-001	3.842580e-005
7.600000000000005e-001	3.844139e-005
7.700000000000005e-001	3.845679e-005
7.800000000000005e-001	3.847199e-005
7.900000000000005e-001	3.848701e-005
8.000000000000005e-001	3.850185e-005
8.100000000000005e-001	3.851652e-005
8.200000000000005e-001	3.853102e-005
8.300000000000005e-001	3.854536e-005
8.400000000000005e-001	3.855956e-005
8.500000000000005e-001	3.857360e-005
8.600000000000005e-001	3.858750e-005
8.700000000000006e-001	3.860126e-005
8.800000000000006e-001	3.861488e-005
8.900000000000006e-001	3.862838e-005
9.000000000000006e-001	3.864175e-005
9.100000000000006e-001	3.865499e-005
9.200000000000006e-001	3.866812e-005
9.300000000000006e-001	3.868113e-005
9.400000000000006e-001	3.869403e-005
9.500000000000006e-001	3.870682e-005
9.600000000000006e-001	3.871950e-005
9.700000000000006e-001	3.873208e-005
9.800000000000007e-001	3.874456e-005
9.900000000000007e-001	3.875694e-005
1.000000000000001e+000	3.876922e-005
1.010000000000001e+000	3.878141e-005
1.020000000000001e+000	3.879351e-005
1.030000000000001e+000	3.880552e-005
1.040000000000001e+000	3.881744e-005
1.050000000000001e+000	3.882928e-005
1.060000000000001e+000	3.884104e-005
1.070000000000001e+000	3.885271e-005
1.080000000000001e+000	3.886431e-005
1.090000000000001e+000	3.887583e-005
1.100000000000001e+000	3.888727e-005
1.110000000000001e+000	3.889863e-005
1.120000000000001e+000	3.890993e-005
1.130000000000001e+000	3.892115e-005
1.140000000000001e+000	3.893231e-005
1.150000000000001e+000	3.894339e-005
1.160000000000001e+000	3.895441e-005
1.170000000000001e+000	3.896537e-005
1.180000000000001e+000	3.897625e-005
1.190000000000001e+000	3.898708e-005
1.200000000000001e+000	3.899784e-005
1.210000000000001e+000	3.900854e-005
1.220000000000001e+000	3.901919e-005
1.230000000000001e+000	3.902977e-005
1.240000000000001e+000	3.904030e-005
1.250000000000001e+000	3.905077e-005
1.260000000000001e+000	3.906118e-005
1.270000000000001e+000	3.907154e-005
1.280000000000001e+000	3.908185e-005
1.290000000000001e+000	3.909210e-005
1.300000000000001e+000	3.910231e-005
1.310000000000001e+000	3.911246e-005
1.320000000000001e+000	3.912256e-005
1.330000000000001e+000	3.913261e-005
1.340000000000001e+000	3.914261e-005
1.350000000000001e+000	3.915257e-005
1.360000000000001e+000	3.916248e-005
1.370000000000001e+000	3.917234e-005
1.380000000000001e+000	3.918216e-005
1.390000000000001e+000	3.919193e-005
1.400000000000001e+000	3.920166e-005
1.410000000000001e+000	3.921134e-005
1.420000000000001e+000	3.922098e-005
1.430000000000001e+000	3.923058e-005
1.440000000000001e+000	3.924014e-005
1.450000000000001e+000	3.924966e-005
1.460000000000001e+000	3.925913e-005
1.470000000000001e+000	3.926857e-005
1.480000000000001e+000	3.927797e-005
1.490000000000001e+000	3.928733e-005
1.500000000000001e+000	3.929664e-005
1.510000000000001e+000	3.930593e-005
1.520000000000001e+000	3.931517e-005
1.530000000000001e+000	3.932438e-005
1.540000000000001e+000	3.933355e-005
1.550000000000001e+000	3.934269e-005
1.560000000000001e+000	3.935179e-005
1.570000000000001e+000	3.936086e-005
1.580000000000001e+000	3.936989e-005
1.590000000000001e+000	3.937889e-005
1.600000000000001e+000	3.938785e-005
1.610000000000001e+000	3.939679e-005
1.620000000000001e+000	3.940568e-005
1.630000000000001e+000	3.941455e-005
1.640000000000001e+000	3.942338e-005
1.650000000000001e+000	3.943219e-005
1.660000000000001e+000	3.944096e-005
1.670000000000001e+000	3.944970e-005
1.680000000000001e+000	3.945841e-005
1.690000000000001e+000	3.946709e-005
1.700000000000001e+000	3.947574e-005
1.710000000000001e+000	3.948437e-005
1.720000000000001e+000	3.949296e-005
1.730000000000001e+000	3.950153e-005
1.740000000000001e+000	3.951006e-005
1.750000000000001e+000	3.951857e-005
1.760000000000001e+000	3.952705e-005
1.770000000000001e+000	3.953550e-005
1.780000000000001e+000	3.954393e-005
1.790000000000001e+000	3.955233e-005
1.800000000000001e+000	3.956070e-005
1.810000000000001e+000	3.956905e-005
1.820000000000001e+000	3.957737e-005
1.830000000000001e+000	3.958566e-005
1.840000000000001e+000	3.959393e-005
1.850000000000001e+000	3.960218e-005
1.860000000000001e+000	3.961040e-005
1.870000000000001e+000	3.961859e-005
1.880000000000001e+000	3.962676e-005
1.890000000000002e+000	3.963491e-005
1.900000000000002e+000	3.964303e-005
1.910000000000002e+000	3.965113e-005
1.920000000000002e+000	3.965920e-005
1.930000000000002e+000	3.966725e-005
1.940000000000002e+000	3.967528e-005
1.950000000000002e+000	3.968329e-005
1.960000000000002e+000	3.969128e-005
1.970000000000002e+000	3.969924e-005
1.980000000000002e+000	3.970718e-005
1.990000000000002e+000	3.971509e-005
2.000000000000001e+000	3.972299e-005
2.010000000000001e+000	3.973086e-005
2.020000000000001e+000	3.973872e-005
2.030000000000001e+000	3.974655e-005
2.040000000000001e+000	3.975436e-005
2.050000000000000e+000	3.976216e-005
2.060000000000000e+000	3.976993e-005
2.070000000000000e+000	3.977767e-005
2.080000000000000e+000	3.978541e-005
2.089999999999999e+000	3.979312e-005
2.099999999999999e+000	3.980081e-005
2.109999999999999e+000	3.980848e-005
2.119999999999999e+000	3.981613e-005
2.129999999999999e+000	3.982376e-005
2.139999999999998e+000	3.983138e-005
2.149999999999998e+000	3.983897e-005
2.159999999999998e+000	3.984655e-005
2.169999999999998e+000	3.985410e-005
2.179999999999998e+000	3.986164e-005
2.189999999999997e+000	3.986916e-005
2.199999999999997e+000	3.987666e-005
2.209999999999997e+000	3.988415e-005
2.219999999999997e+000	3.989162e-005
2.229999999999996e+000	3.989906e-005
2.239999999999996e+000	3.990650e-005
2.249999999999996e+000	3.991391e-005
2.259999999999996e+000	3.992131e-005
2.269999999999996e+000	3.992869e-005
2.279999999999995e+000	3.993605e-005
2.289999999999995e+000	3.994340e-005
2.299999999999995e+000	3.995073e-005
2.309999999999995e+000	3.995804e-005
2.319999999999995e+000	3.996533e-005
2.329999999999994e+000	3.997262e-005
2.339999999999994e+000	3.997988e-005
2.349999999999994e+000	3.998713e-005
2.359999999999994e+000	3.999436e-005
2.369999999999993e+000	4.000157e-005
2.379999999999993e+000	4.000878e-005
2.389999999999993e+000	4.001596e-005
2.399999999999993e+000	4.002313e-005
2.409999999999993e+000	4.003029e-005
2.419999999999992e+000	4.003742e-005
2.429999999999992e+000	4.004455e-005
2.439999999999992e+000	4.005166e-005
2.449999999999992e+000	4.005875e-005
2.459999999999992e+000	4.006583e-005
2.469999999999991e+000	4.007290e-005
2.479999999999991e+000	4.007995e-005
2.489999999999991e+000	4.008698e-005
2.499999999999991e+000	4.009400e-005
2.509999999999991e+000	4.010101e-005
2.519999999999990e+000	4.010801e-005
2.529999999999990e+000	4.011498e-005
2.539999999999990e+000	4.012195e-005
2.549999999999990e+000	4.012890e-005
2.559999999999989e+000	4.013584e-005
2.569999999999989e+000	4.014276e-005
2.579999999999989e+000	4.014968e-005
2.589999999999989e+000	4.015657e-005
2.599999999999989e+000	4.016346e-005
2.609999999999988e+000	4.017033e-005
2.619999999999988e+000	4.017719e-005
2.629999999999988e+000	4.018403e-005
2.639999999999988e+000	4.019086e-005
2.649999999999988e+000	4.019768e-005
2.659999999999987e+000	4.020449e-005
2.669999999999987e+000	4.021128e-005
2.679999999999987e+000	4.021806e-005
2.689999999999987e+000	4.022483e-005
2.699999999999986e+000	4.023159e-005
2.709999999999986e+000	4.023833e-005
2.719999999999986e+000	4.024506e-005
2.729999999999986e+000	4.025178e-005
2.739999999999986e+000	4.025848e-005
2.749999999999985e+000	4.026518e-005
2.759999999999985e+000	4.027186e-005
2.769999999999985e+000	4.027853e-005
2.779999999999985e+000	4.028519e-005
2.789999999999985e+000	4.029184e-005
2.799999999999984e+000	4.029847e-005
2.809999999999984e+000	4.030510e-005
2.819999999999984e+000	4.031171e-005
2.829999999999984e+000	4.031831e-005
2.839999999999983e+000	4.032490e-005
2.849999999999983e+000	4.033148e-005
2.859999999999983e+000	4.033805e-005
2.869999999999983e+000	4.034460e-005
2.879999999999983e+000	4.035115e-005
2.889999999999982e+000	4.035768e-005
2.899999999999982e+000	4.036420e-005
2.909999999999982e+000	4.037072e-005
2.919999999999982e+000	4.037722e-005
2.929999999999982e+000	4.038371e-005
2.939999999999981e+000	4.039019e-005
2.949999999999981e+000	4.039666e-005
2.959999999999981e+000	4.040311e-005
2.969999999999981e+000	4.040956e-005
2.979999999999980e+000	4.041600e-005
2.989999999999980e+000	4.042242e-005
2.999999999999980e+000	4.042884e-005
3.009999999999980e+000	4.043525e-005
3.019999999999980e+000	4.044164e-005
3.029999999999979e+000	4.044803e-005
3.039999999999979e+000	4.045440e-005
3.049999999999979e+000	4.046077e-005
3.059999999999979e+000	4.046713e-005
3.069999999999979e+000	4.047347e-005
3.079999999999978e+000	4.047981e-005
3.089999999999978e+000	4.048613e-005
3.099999999999978e+000	4.049245e-005
3.109999999999978e+000	4.049875e-005
3.119999999999978e+000	4.050505e-005
3.129999999999977e+000	4.051134e-005
3.139999999999977e+000	4.051762e-005
3.149999999999977e+000	4.052389e-005
3.159999999999977e+000	4.053015e-005
3.169999999999976e+000	4.053640e-005
3.179999999999976e+000	4.054264e-005
3.189999999999976e+000	4.054887e-005
3.199999999999976e+000	4.055509e-005
3.209999999999976e+000	4.056130e-005
3.219999999999975e+000	4.056751e-005
3.229999999999975e+000	4.057370e-005
3.239999999999975e+000	4.057989e-005
3.249999999999975e+000	4.058606e-005
3.259999999999975e+000	4.059223e-005
3.269999999999974e+000	4.059839e-005
3.279999999999974e+000	4.060454e-005
3.289999999999974e+000	4.061068e-005
3.299999999999974e+000	4.061681e-005
3.309999999999973e+000	4.062293e-005
3.319999999999973e+000	4.062905e-005
3.329999999999973e+000	4.063515e-005
3.339999999999973e+000	4.064125e-005
3.349999999999973e+000	4.064734e-005
3.359999999999972e+000	4.065342e-005
3.369999999999972e+000	4.065950e-005
3.379999999999972e+000	4.066556e-005
3.389999999999972e+000	4.067161e-005
3.399999999999972e+000	4.067766e-005
3.409999999999971e+000	4.068370e-005
3.419999999999971e+000	4.068973e-005
3.429999999999971e+000	4.069575e-005
3.439999999999971e+000	4.070177e-005
3.449999999999970e+000	4.070777e-005
3.459999999999970e+000	4.071377e-005
3.469999999999970e+000	4.071976e-005
3.479999999999970e+000	4.072574e-005
3.489999999999970e+000	4.073172e-005
3.499999999999969e+000	4.073769e-005
3.509999999999969e+000	4.074364e-005
3.519999999999969e+000	4.074959e-005
3.529999999999969e+000	4.075554e-005
3.539999999999969e+000	4.076147e-005
3.549999999999968e+000	4.076740e-005
3.559999999999968e+000	4.077332e-005
3.569999999999968e+000	4.077923e-005
3.579999999999968e+000	4.078514e-005
3.589999999999967e+000	4.079103e-005
3.599999999999967e+000	4.079692e-005
3.609999999999967e+000	4.080281e-005
3.619999999999967e+000	4.080868e-005
3.629999999999967e+000	4.081455e-005
3.639999999999966e+000	4.082041e-005
3.649999999999966e+000	4.082626e-005
3.659999999999966e+000	4.083210e-005
3.669999999999966e+000	4.083794e-005
3.679999999999966e+000	4.084377e-005
3.689999999999965e+000	4.084960e-005
3.699999999999965e+000	4.085541e-005
3.709999999999965e+000	4.086122e-005
3.719999999999965e+000	4.086702e-005
3.729999999999965e+000	4.087282e-005
3.739999999999964e+000	4.087861e-005
3.749999999999964e+000	4.088439e-005
3.759999999999964e+000	4.089016e-005
3.769999999999964e+000	4.089593e-005
3.779999999999963e+000	4.090169e-005
3.789999999999963e+000	4.090744e-005
3.799999999999963e+000	4.091319e-005
3.809999999999963e+000	4.091893e-005
3.819999999999963e+000	4.092466e-005
3.829999999999962e+000	4.093039e-005
3.839999999999962e+000	4.093611e-005
3.849999999999962e+000	4.094182e-005
3.859999999999962e+000	4.094753e-005
3.869999999999962e+000	4.095322e-005
3.879999999999961e+000	4.095892e-005
3.889999999999961e+000	4.096460e-005
3.899999999999961e+000	4.097028e-005
3.909999999999961e+000	4.097596e-005
3.919999999999960e+000	4.098162e-005
3.929999999999960e+000	4.098728e-005
3.939999999999960e+000	4.099293e-005
3.949999999999960e+000	4.099858e-005
3.959999999999960e+000	4.100422e-005
3.969999999999959e+000	4.100986e-005
3.979999999999959e+000	4.101549e-005
3.989999999999959e+000	4.102111e-005
3.999999999999959e+000	4.102672e-005
4.009999999999959e+000	4.103233e-005
4.019999999999959e+000	4.103794e-005
4.029999999999959e+000	4.104353e-005
4.039999999999958e+000	4.104912e-005
4.049999999999958e+000	4.105471e-005
4.059999999999958e+000	4.106028e-005
4.069999999999958e+000	4.106586e-005
4.079999999999957e+000	4.107142e-005
4.089999999999957e+000	4.107698e-005
4.099999999999957e+000	4.108254e-005
4.109999999999957e+000	4.108809e-005
4.119999999999957e+000	4.109363e-005
4.129999999999956e+000	4.109916e-005
4.139999999999956e+000	4.110470e-005
4.149999999999956e+000	4.111022e-005
4.159999999999956e+000	4.111574e-005
4.169999999999956e+000	4.112125e-005
4.179999999999955e+000	4.112676e-005
4.189999999999955e+000	4.113226e-005
4.199999999999955e+000	4.113776e-005
4.209999999999955e+000	4.114324e-005
4.219999999999955e+000	4.114873e-005
4.229999999999954e+000	4.115421e-005
4.239999999999954e+000	4.115968e-005
4.249999999999954e+000	4.116515e-005
4.259999999999954e+000	4.117061e-005
4.269999999999953e+000	4.117606e-005
4.279999999999953e+000	4.118151e-005
4.289999999999953e+000	4.118696e-005
4.299999999999953e+000	4.119240e-005
4.309999999999953e+000	4.119783e-005
4.319999999999952e+000	4.120326e-005
4.329999999999952e+000	4.120868e-005
4.339999999999952e+000	4.121410e-005
4.349999999999952e+000	4.121951e-005
4.359999999999952e+000	4.122491e-005
4.369999999999951e+000	4.123032e-005
4.379999999999951e+000	4.123571e-005
4.389999999999951e+000	4.124110e-005
4.399999999999951e+000	4.124648e-005
4.409999999999950e+000	4.125186e-005
4.419999999999950e+000	4.125724e-005
4.429999999999950e+000	4.126261e-005
4.439999999999950e+000	4.126797e-005
4.449999999999950e+000	4.127333e-005
4.459999999999949e+000	4.127868e-005
4.469999999999949e+000	4.128403e-005
4.479999999999949e+000	4.128937e-005
4.489999999999949e+000	4.129471e-005
4.499999999999949e+000	4.130004e-005
4.509999999999948e+000	4.130537e-005
4.519999999999948e+000	4.131069e-005
4.529999999999948e+000	4.131601e-005
4.539999999999948e+000	4.132132e-005
4.549999999999947e+000	4.132663e-005
4.559999999999947e+000	4.133193e-005
4.569999999999947e+000	4.133723e-005
4.579999999999947e+000	4.134252e-005
4.589999999999947e+000	4.134780e-005
4.599999999999946e+000	4.135309e-005
4.609999999999946e+000	4.135836e-005
4.619999999999946e+000	4.136364e-005
4.629999999999946e+000	4.136890e-005
4.639999999999946e+000	4.137417e-005
4.649999999999945e+000	4.137942e-005
4.659999999999945e+000	4.138468e-005
4.669999999999945e+000	4.138993e-005
4.679999999999945e+000	4.139517e-005
4.689999999999944e+000	4.140041e-005
4.699999999999944e+000	4.140564e-005
4.709999999999944e+000	4.141087e-005
4.719999999999944e+000	4.141609e-005
4.729999999999944e+000	4.142131e-005
4.739999999999943e+000	4.142653e-005
4.749999999999943e+000	4.143174e-005
4.759999999999943e+000	4.143694e-005
4.769999999999943e+000	4.144214e-005
4.779999999999943e+000	4.144734e-005
4.789999999999942e+000	4.145253e-005
4.799999999999942e+000	4.145772e-005
4.809999999999942e+000	4.146290e-005
4.819999999999942e+000	4.146808e-005
4.829999999999942e+000	4.147325e-005
4.839999999999941e+000	4.147842e-005
4.849999999999941e+000	4.148358e-005
4.859999999999941e+000	4.148874e-005
4.869999999999941e+000	4.149389e-005
4.879999999999940e+000	4.149905e-005
4.889999999999940e+000	4.150419e-005
4.899999999999940e+000	4.150933e-005
4.909999999999940e+000	4.151447e-005
4.919999999999940e+000	4.151960e-005
4.929999999999939e+000	4.152473e-005
4.939999999999939e+000	4.152986e-005
4.949999999999939e+000	4.153498e-005
4.959999999999939e+000	4.154009e-005
4.969999999999939e+000	4.154520e-005
4.979999999999938e+000	4.155031e-005
4.989999999999938e+000	4.155541e-005
5.000000000000000e+000	4.156051e-005
Step Information: Vgs=2  (Run: 5/11)
0.000000000000000e+000	0.000000e+000
1.000000000000000e-002	2.867622e-006
2.000000000000000e-002	5.679527e-006
3.000000000000000e-002	8.436452e-006
4.000000000000000e-002	1.113912e-005
5.000000000000000e-002	1.378825e-005
6.000000000000001e-002	1.638454e-005
7.000000000000001e-002	1.892868e-005
8.000000000000000e-002	2.142134e-005
9.000000000000000e-002	2.386319e-005
9.999999999999999e-002	2.625487e-005
1.100000000000000e-001	2.859705e-005
1.200000000000000e-001	3.089033e-005
1.300000000000000e-001	3.313536e-005
1.400000000000000e-001	3.533272e-005
1.500000000000000e-001	3.748304e-005
1.600000000000000e-001	3.958688e-005
1.700000000000000e-001	4.164485e-005
1.800000000000000e-001	4.365749e-005
1.900000000000000e-001	4.562539e-005
2.000000000000000e-001	4.754908e-005
2.100000000000001e-001	4.942911e-005
2.200000000000001e-001	5.126601e-005
2.300000000000001e-001	5.306032e-005
2.400000000000001e-001	5.481254e-005
2.500000000000001e-001	5.652318e-005
2.600000000000001e-001	5.819275e-005
